Spelling; nchar; LogFreq_Zipf; DomPoS
purchases; 9; 3.63; noun
securing; 8; 3.63; verb
fills; 5; 3.63; verb
lows; 4; 3.63; noun
putt; 4; 3.63; noun
repaired; 8; 3.63; verb
shush; 5; 3.63; adjective
statues; 7; 3.63; noun
supplier; 8; 3.63; noun
abilities; 9; 3.63; noun
owning; 6; 3.63; verb
pasty; 5; 3.63; noun
poisoning; 9; 3.63; noun
retailer; 8; 3.63; noun
sins; 4; 3.63; noun
forehand; 8; 3.63; noun
bunker; 6; 3.63; noun
relied; 6; 3.63; verb
scooter; 7; 3.63; noun
fines; 5; 3.63; noun
flowering; 9; 3.63; verb
foremost; 8; 3.63; adjective
morphine; 8; 3.63; noun
obliged; 7; 3.63; verb
soaking; 7; 3.63; verb
sucking; 7; 3.63; verb
chilled; 7; 3.63; verb
greed; 5; 3.63; noun
reeves; 6; 3.63; name
ripping; 7; 3.63; verb
velvet; 6; 3.63; noun
escort; 6; 3.63; noun
filter; 6; 3.63; noun
spelt; 5; 3.63; verb
tallest; 7; 3.63; adjective
warmed; 6; 3.63; verb
rainforest; 10; 3.63; noun
tearing; 7; 3.63; verb
bothering; 9; 3.63; verb
clumsy; 6; 3.63; adjective
harness; 7; 3.63; noun
locate; 6; 3.63; verb
manufacture; 11; 3.63; noun
urging; 6; 3.63; verb
wines; 5; 3.63; noun
backside; 8; 3.63; noun
barber; 6; 3.63; name
bulbs; 5; 3.63; noun
observed; 8; 3.63; verb
solving; 7; 3.63; verb
locking; 7; 3.63; verb
mysteries; 9; 3.63; noun
pantomime; 9; 3.63; noun
tortured; 8; 3.63; adjective
cocktails; 9; 3.63; noun
courtyard; 9; 3.63; noun
surreal; 7; 3.63; adjective
forefront; 9; 3.63; noun
gloomy; 6; 3.63; adjective
innocence; 9; 3.63; noun
journal; 7; 3.63; noun
shrimp; 6; 3.63; noun
veto; 4; 3.63; noun
baroness; 8; 3.63; name
composition; 11; 3.63; noun
doggy; 5; 3.63; adjective
joints; 6; 3.63; noun
slick; 5; 3.63; adjective
snug; 4; 3.63; noun
strips; 6; 3.63; noun
altitude; 8; 3.63; noun
fussy; 5; 3.63; adjective
monk; 4; 3.63; noun
nests; 5; 3.63; noun
requested; 9; 3.63; verb
virtual; 7; 3.63; adjective
bumped; 6; 3.62; verb
frequent; 8; 3.62; adjective
lurking; 7; 3.62; verb
static; 6; 3.62; adjective
weights; 7; 3.62; noun
mankind; 7; 3.62; noun
charitable; 10; 3.62; adjective
chilling; 8; 3.62; verb
immune; 6; 3.62; adjective
peach; 5; 3.62; noun
spies; 5; 3.62; noun
stirring; 8; 3.62; verb
continuous; 10; 3.62; adjective
ferocious; 9; 3.62; adjective
integration; 11; 3.62; noun
participate; 11; 3.62; verb
archaeologists; 14; 3.62; noun
fruity; 6; 3.62; noun
glitter; 7; 3.62; noun
haunted; 7; 3.62; verb
maverick; 8; 3.62; noun
raids; 5; 3.62; noun
amendments; 10; 3.62; noun
buds; 4; 3.62; noun
loopy; 5; 3.62; name
meadows; 7; 3.62; name
pans; 4; 3.62; noun
rustic; 6; 3.62; adjective
concede; 7; 3.62; verb
wardrobes; 9; 3.62; noun
gel; 3; 3.62; noun
racket; 6; 3.62; noun
sow; 3; 3.62; verb
specialists; 11; 3.62; noun
squares; 7; 3.62; noun
strapped; 8; 3.62; verb
takeaway; 8; 3.62; noun
continuity; 10; 3.62; noun
dynasty; 7; 3.62; noun
measurements; 12; 3.62; noun
sprouts; 7; 3.62; noun
strap; 5; 3.62; noun
width; 5; 3.62; noun
policemen; 9; 3.62; noun
imagining; 9; 3.62; verb
kangaroo; 8; 3.62; noun
marched; 7; 3.62; verb
peat; 4; 3.62; noun
swell; 5; 3.62; noun
transported; 11; 3.62; verb
limestone; 9; 3.62; noun
announcements; 13; 3.62; noun
booming; 7; 3.62; adjective
compelling; 10; 3.62; adjective
concerts; 8; 3.62; noun
import; 6; 3.62; noun
oriental; 8; 3.62; adjective
surplus; 7; 3.62; noun
barker; 6; 3.62; name
distances; 9; 3.62; noun
nap; 3; 3.62; noun
princes; 7; 3.62; noun
addicted; 8; 3.62; verb
chucked; 7; 3.62; verb
commissioning; 13; 3.62; verb
freed; 5; 3.62; verb
mortgages; 9; 3.62; noun
phoenix; 7; 3.62; name
shakes; 6; 3.62; verb
albeit; 6; 3.62; preposition
rifle; 5; 3.62; noun
postcards; 9; 3.62; noun
animated; 8; 3.62; adjective
demolition; 10; 3.62; noun
hefty; 5; 3.62; adjective
lipstick; 8; 3.62; noun
payers; 6; 3.62; noun
quantities; 10; 3.62; noun
raging; 6; 3.62; verb
realistically; 13; 3.62; adverb
vivid; 5; 3.62; adjective
wrecked; 7; 3.62; verb
famine; 6; 3.62; noun
predominantly; 13; 3.62; adverb
spectators; 10; 3.62; noun
driveway; 8; 3.62; noun
footprint; 9; 3.62; noun
undertaking; 11; 3.62; noun
accusations; 11; 3.62; noun
dual; 4; 3.62; adjective
failures; 8; 3.62; noun
hobbies; 7; 3.62; noun
repay; 5; 3.62; verb
switching; 9; 3.62; verb
withdrawal; 10; 3.62; noun
chesterfield; 12; 3.62; name
warfare; 7; 3.62; noun
alphabet; 8; 3.62; noun
gents; 5; 3.62; noun
harmless; 8; 3.62; adjective
inventions; 10; 3.62; noun
mornings; 8; 3.62; noun
regulated; 9; 3.62; verb
swallowed; 9; 3.62; verb
sweaty; 6; 3.62; adjective
chops; 5; 3.62; noun
couch; 5; 3.62; noun
eagles; 6; 3.62; noun
gale; 4; 3.62; noun
paths; 5; 3.62; noun
portable; 8; 3.62; adjective
samba; 5; 3.62; noun
headmaster; 10; 3.62; noun
uprising; 8; 3.62; noun
liberals; 8; 3.62; noun
paw; 3; 3.62; noun
rig; 3; 3.62; noun
stately; 7; 3.62; adjective
buckets; 7; 3.61; noun
fishy; 5; 3.61; adjective
rehearsing; 10; 3.61; verb
tapping; 7; 3.61; verb
brightest; 9; 3.61; adjective
deterrent; 9; 3.61; noun
devastation; 11; 3.61; noun
expressions; 11; 3.61; noun
fury; 4; 3.61; noun
luggage; 7; 3.61; noun
salvation; 9; 3.61; noun
boobs; 5; 3.61; noun
fiery; 5; 3.61; adjective
motoring; 8; 3.61; noun
novelist; 8; 3.61; noun
paws; 4; 3.61; noun
shifted; 7; 3.61; verb
atom; 4; 3.61; noun
binding; 7; 3.61; adjective
upgrade; 7; 3.61; noun
defeats; 7; 3.61; verb
equity; 6; 3.61; noun
giddy; 5; 3.61; adjective
lone; 4; 3.61; adjective
protesting; 10; 3.61; verb
rash; 4; 3.61; noun
swapped; 7; 3.61; verb
pears; 5; 3.61; noun
stamina; 7; 3.61; noun
unstable; 8; 3.61; adjective
advances; 8; 3.61; noun
ammunition; 10; 3.61; noun
haddock; 7; 3.61; noun
pee; 3; 3.61; noun
redundancies; 12; 3.61; noun
suburb; 6; 3.61; noun
nana; 4; 3.61; name
surgical; 8; 3.61; adjective
uniforms; 8; 3.61; noun
burglar; 7; 3.61; noun
chorizo; 7; 3.61; noun
exploit; 7; 3.61; verb
flourish; 8; 3.61; verb
freshly; 7; 3.61; adverb
infamous; 8; 3.61; adjective
patron; 6; 3.61; noun
twilight; 8; 3.61; name
barley; 6; 3.61; noun
blaze; 5; 3.61; noun
communal; 8; 3.61; adjective
confession; 10; 3.61; noun
excluded; 8; 3.61; verb
initiatives; 11; 3.61; noun
migrants; 8; 3.61; noun
soccer; 6; 3.61; noun
assessed; 8; 3.61; verb
cardiac; 7; 3.61; adjective
congregation; 12; 3.61; noun
eliminate; 9; 3.61; verb
kidnapped; 9; 3.61; verb
rung; 4; 3.61; verb
skate; 5; 3.61; noun
pandas; 6; 3.61; noun
sarge; 5; 3.61; name
canals; 6; 3.61; noun
embraced; 8; 3.61; verb
generating; 10; 3.61; verb
giggles; 7; 3.61; name
tended; 6; 3.61; verb
admission; 9; 3.61; noun
buckle; 6; 3.61; noun
contention; 10; 3.61; noun
ere; 3; 3.61; unclassified
massacre; 8; 3.61; noun
motive; 6; 3.61; noun
oasis; 5; 3.61; name
triggered; 9; 3.61; verb
allergic; 8; 3.61; adjective
inclined; 8; 3.61; verb
footprints; 10; 3.61; noun
faults; 6; 3.61; noun
halves; 6; 3.61; noun
visibility; 10; 3.61; noun
artillery; 9; 3.61; noun
vampires; 8; 3.61; noun
allowances; 10; 3.61; noun
eligible; 8; 3.61; adjective
fuelled; 7; 3.61; verb
museums; 7; 3.61; noun
postal; 6; 3.61; adjective
reckoned; 8; 3.61; verb
rhymes; 6; 3.61; noun
scrape; 6; 3.61; verb
stems; 5; 3.61; verb
uphill; 6; 3.61; adjective
carpenter; 9; 3.61; noun
columns; 7; 3.61; noun
curved; 6; 3.61; adjective
drown; 5; 3.61; verb
sectarian; 9; 3.61; adjective
tendency; 8; 3.61; noun
victories; 9; 3.61; noun
cavalry; 7; 3.6; noun
leaflets; 8; 3.6; noun
metals; 6; 3.6; noun
preventing; 10; 3.6; verb
raped; 5; 3.6; verb
partnerships; 12; 3.6; noun
critically; 10; 3.6; adverb
gigs; 4; 3.6; noun
shaft; 5; 3.6; noun
eyesight; 8; 3.6; noun
gloom; 5; 3.6; noun
ironically; 10; 3.6; adverb
panorama; 8; 3.6; name
potted; 6; 3.6; adjective
rattle; 6; 3.6; verb
deserted; 8; 3.6; verb
lava; 4; 3.6; noun
pitches; 7; 3.6; noun
pits; 4; 3.6; noun
predicting; 10; 3.6; verb
sesame; 6; 3.6; name
trot; 4; 3.6; noun
unfortunates; 12; 3.6; noun
weave; 5; 3.6; verb
perceived; 9; 3.6; verb
reliant; 7; 3.6; adjective
rests; 5; 3.6; verb
wicket; 6; 3.6; noun
elder; 5; 3.6; adjective
forecasts; 9; 3.6; noun
knots; 5; 3.6; noun
persons; 7; 3.6; noun
truffle; 7; 3.6; noun
preference; 10; 3.6; noun
raft; 4; 3.6; noun
revelations; 11; 3.6; noun
calves; 6; 3.6; noun
fittings; 8; 3.6; noun
locker; 6; 3.6; noun
relentless; 10; 3.6; adjective
sparkle; 7; 3.6; noun
commerce; 8; 3.6; noun
denial; 6; 3.6; noun
retiring; 8; 3.6; verb
trench; 6; 3.6; noun
tribes; 6; 3.6; noun
victorious; 10; 3.6; adjective
academies; 9; 3.6; noun
baron; 5; 3.6; name
calculated; 10; 3.6; verb
dangerously; 11; 3.6; adverb
evident; 7; 3.6; adjective
fife; 4; 3.6; name
nesting; 7; 3.6; adjective
obstacles; 9; 3.6; noun
user; 4; 3.6; noun
disadvantage; 12; 3.6; noun
firth; 5; 3.6; name
recycled; 8; 3.6; verb
unusually; 9; 3.6; adverb
analysts; 8; 3.6; noun
horribly; 8; 3.6; adverb
moaning; 7; 3.6; verb
pals; 4; 3.6; noun
plump; 5; 3.6; verb
squawk; 6; 3.6; name
tread; 5; 3.6; verb
accusing; 8; 3.6; verb
ceramic; 7; 3.6; adjective
chord; 5; 3.6; noun
phoning; 7; 3.6; verb
processed; 9; 3.6; verb
sellers; 7; 3.6; noun
sparkly; 7; 3.6; adverb
veins; 5; 3.6; noun
yip; 3; 3.6; name
earrings; 8; 3.6; noun
collaboration; 13; 3.6; noun
disasters; 9; 3.6; noun
hush; 4; 3.6; adjective
intricate; 9; 3.6; adjective
linking; 7; 3.6; verb
partial; 7; 3.6; adjective
quo; 3; 3.6; noun
assembled; 9; 3.6; verb
assurances; 10; 3.6; noun
flipping; 8; 3.6; verb
limbs; 5; 3.6; noun
references; 10; 3.6; noun
relies; 6; 3.6; verb
scar; 4; 3.6; noun
stitch; 6; 3.6; noun
vine; 4; 3.6; noun
artwork; 7; 3.6; noun
distressed; 10; 3.6; adjective
graft; 5; 3.6; noun
martial; 7; 3.6; adjective
barge; 5; 3.6; noun
declaration; 11; 3.6; noun
detained; 8; 3.6; verb
dividing; 8; 3.6; verb
finalist; 8; 3.6; noun
gases; 5; 3.6; noun
looming; 7; 3.6; verb
processing; 10; 3.6; noun
refuge; 6; 3.6; noun
regulate; 8; 3.6; verb
translation; 11; 3.6; noun
distract; 8; 3.6; verb
fusion; 6; 3.6; noun
hike; 4; 3.6; noun
ingenious; 9; 3.6; adjective
intimidating; 12; 3.6; verb
slightest; 9; 3.6; adjective
slimy; 5; 3.6; adjective
stubborn; 8; 3.6; adjective
surfaces; 8; 3.6; noun
auctioneers; 11; 3.6; noun
bathing; 7; 3.6; noun
buns; 4; 3.6; noun
crystals; 8; 3.6; noun
drip; 4; 3.6; noun
kitten; 6; 3.6; noun
marrow; 6; 3.6; noun
pledged; 7; 3.6; verb
stroll; 6; 3.6; verb
yah; 3; 3.6; noun
downturn; 8; 3.59; noun
advertised; 10; 3.59; verb
convictions; 11; 3.59; noun
explosions; 10; 3.59; noun
girly; 5; 3.59; adjective
requests; 8; 3.59; noun
implants; 8; 3.59; noun
lorries; 7; 3.59; noun
theatres; 8; 3.59; noun
tins; 4; 3.59; noun
midwife; 7; 3.59; noun
crusaders; 9; 3.59; name
designated; 10; 3.59; verb
rational; 8; 3.59; adjective
treacherous; 11; 3.59; adjective
unstoppable; 11; 3.59; adjective
peanuts; 7; 3.59; noun
cigar; 5; 3.59; noun
meg; 3; 3.59; name
tore; 4; 3.59; verb
walkers; 7; 3.59; noun
outlined; 8; 3.59; verb
baths; 5; 3.59; noun
disappears; 10; 3.59; verb
floral; 6; 3.59; adjective
hoop; 4; 3.59; noun
phrases; 7; 3.59; noun
subsequently; 12; 3.59; adverb
nicknamed; 9; 3.59; verb
gypsy; 5; 3.59; noun
manning; 7; 3.59; name
nodding; 7; 3.59; verb
professionally; 14; 3.59; adverb
rummaging; 9; 3.59; verb
surround; 8; 3.59; verb
whizz; 5; 3.59; noun
informal; 8; 3.59; adjective
reindeer; 8; 3.59; noun
spade; 5; 3.59; noun
tame; 4; 3.59; adjective
plains; 6; 3.59; noun
revenues; 8; 3.59; noun
comb; 4; 3.59; noun
graves; 6; 3.59; noun
knitting; 8; 3.59; verb
recommendation; 14; 3.59; noun
sparked; 7; 3.59; verb
subsidy; 7; 3.59; noun
tabloid; 7; 3.59; adjective
awaits; 6; 3.59; verb
misty; 5; 3.59; adjective
recycle; 7; 3.59; verb
spud; 4; 3.59; name
tonic; 5; 3.59; adjective
blossom; 7; 3.59; noun
component; 9; 3.59; noun
confidential; 12; 3.59; adjective
dodge; 5; 3.59; name
missions; 8; 3.59; noun
oval; 4; 3.59; adjective
retained; 8; 3.59; verb
stimulate; 9; 3.59; verb
bombed; 6; 3.59; verb
desserts; 8; 3.59; noun
fin; 3; 3.59; noun
gorillas; 8; 3.59; noun
midst; 5; 3.59; noun
solitary; 8; 3.59; adjective
tally; 5; 3.59; noun
tides; 5; 3.59; noun
vacant; 6; 3.59; adjective
belts; 5; 3.59; noun
coup; 4; 3.59; noun
cushions; 8; 3.59; noun
examining; 9; 3.59; verb
gown; 4; 3.59; noun
pursued; 7; 3.59; verb
tolerance; 9; 3.59; noun
ketchup; 7; 3.59; noun
cliche; 6; 3.59; noun
screening; 9; 3.59; verb
sculptures; 10; 3.59; noun
taps; 4; 3.59; noun
overlooking; 11; 3.59; verb
binoculars; 10; 3.59; noun
disadvantaged; 13; 3.59; adjective
monastery; 9; 3.59; noun
procession; 10; 3.59; noun
python; 6; 3.59; name
rag; 3; 3.59; noun
redundancy; 10; 3.59; noun
splits; 6; 3.59; verb
technologies; 12; 3.59; noun
unrest; 6; 3.59; noun
posed; 5; 3.59; verb
span; 4; 3.59; noun
feisty; 6; 3.59; adjective
honk; 4; 3.59; name
ranging; 7; 3.59; verb
bumps; 5; 3.59; noun
consists; 8; 3.59; verb
dwarf; 5; 3.59; noun
hopping; 7; 3.59; verb
influences; 10; 3.59; noun
punters; 7; 3.59; noun
tempo; 5; 3.59; noun
downside; 8; 3.58; noun
faded; 5; 3.58; verb
inspectors; 10; 3.58; noun
transforming; 12; 3.58; verb
outrage; 7; 3.58; noun
accuse; 6; 3.58; verb
cleaners; 8; 3.58; noun
coveted; 7; 3.58; adjective
independently; 13; 3.58; adverb
poisoned; 8; 3.58; verb
pumps; 5; 3.58; noun
guru; 4; 3.58; noun
hammered; 8; 3.58; verb
poets; 5; 3.58; noun
prolific; 8; 3.58; adjective
reconciliation; 14; 3.58; noun
shuttle; 7; 3.58; noun
wills; 5; 3.58; noun
delta; 5; 3.58; name
extinction; 10; 3.58; noun
careless; 8; 3.58; adjective
burgess; 7; 3.58; name
divers; 6; 3.58; noun
jets; 4; 3.58; noun
necessity; 9; 3.58; noun
operative; 9; 3.58; adjective
reminding; 9; 3.58; verb
sewage; 6; 3.58; noun
softer; 6; 3.58; adjective
urgency; 7; 3.58; noun
avoidance; 9; 3.58; noun
dominating; 10; 3.58; verb
identifying; 11; 3.58; verb
refurbished; 11; 3.58; verb
sentencing; 10; 3.58; noun
forthcoming; 11; 3.58; adjective
experimental; 12; 3.58; adjective
feminine; 8; 3.58; adjective
quotes; 6; 3.58; noun
repeating; 9; 3.58; verb
sheds; 5; 3.58; noun
wrapping; 8; 3.58; verb
adorable; 8; 3.58; adjective
burrow; 6; 3.58; noun
campus; 6; 3.58; noun
damned; 6; 3.58; adverb
employing; 9; 3.58; verb
iphone; 6; 3.58; name
minimal; 7; 3.58; adjective
ceasefire; 9; 3.58; noun
bowled; 6; 3.58; verb
energetic; 9; 3.58; adjective
nationalists; 12; 3.58; noun
operates; 8; 3.58; verb
reggae; 6; 3.58; noun
ribbon; 6; 3.58; noun
authors; 7; 3.58; noun
compassion; 10; 3.58; noun
drowning; 8; 3.58; verb
francois; 8; 3.58; name
gigantic; 8; 3.58; adjective
hippo; 5; 3.58; noun
summers; 7; 3.58; noun
vein; 4; 3.58; noun
aloud; 5; 3.58; name
altar; 5; 3.58; noun
brighten; 8; 3.58; verb
fewest; 6; 3.58; adjective
sapphire; 8; 3.58; name
shanghai; 8; 3.58; name
camouflage; 10; 3.58; noun
chooses; 7; 3.58; verb
detected; 8; 3.58; verb
palmer; 6; 3.58; name
sleeps; 6; 3.58; verb
soaring; 7; 3.58; verb
arabic; 6; 3.58; name
civic; 5; 3.58; adjective
destructive; 11; 3.58; adjective
discoveries; 11; 3.58; noun
evacuated; 9; 3.58; verb
goggles; 7; 3.58; noun
medicines; 9; 3.58; noun
misunderstanding; 16; 3.58; noun
senator; 7; 3.58; name
slippers; 8; 3.58; noun
birthplace; 10; 3.58; noun
cowboys; 7; 3.58; noun
commodity; 9; 3.58; noun
domain; 6; 3.58; noun
greeted; 7; 3.58; verb
lucrative; 9; 3.58; adjective
merit; 5; 3.58; noun
probe; 5; 3.58; noun
senate; 6; 3.58; name
gateway; 7; 3.58; noun
badges; 6; 3.58; noun
brew; 4; 3.58; noun
conferring; 10; 3.58; verb
dictionary; 10; 3.58; adjective
ruining; 7; 3.58; verb
speciality; 10; 3.58; noun
tram; 4; 3.58; noun
woodwork; 8; 3.58; noun
bets; 4; 3.58; noun
caw; 3; 3.58; noun
comparing; 9; 3.58; verb
haggis; 6; 3.58; name
trendy; 6; 3.58; adjective
caddy; 5; 3.58; adjective
conquered; 9; 3.58; verb
establishing; 12; 3.58; verb
royals; 6; 3.58; noun
shambles; 8; 3.58; noun
updated; 7; 3.57; verb
cramped; 7; 3.57; adjective
entertainer; 11; 3.57; noun
trader; 6; 3.57; noun
allotment; 9; 3.57; noun
eels; 4; 3.57; noun
freaky; 6; 3.57; adjective
pavilion; 8; 3.57; name
populations; 11; 3.57; noun
receives; 8; 3.57; verb
scheduled; 9; 3.57; verb
shields; 7; 3.57; name
skins; 5; 3.57; noun
appointments; 12; 3.57; noun
chunky; 6; 3.57; adjective
goo; 3; 3.57; noun
raffle; 6; 3.57; name
refugee; 7; 3.57; noun
abundance; 9; 3.57; noun
corps; 5; 3.57; name
gaelic; 6; 3.57; adjective
baulk; 5; 3.57; noun
bonnet; 6; 3.57; noun
carve; 5; 3.57; verb
crumbs; 6; 3.57; noun
encountered; 11; 3.57; verb
morally; 7; 3.57; adverb
ultra; 5; 3.57; noun
whereby; 7; 3.57; adverb
boarded; 7; 3.57; verb
hygiene; 7; 3.57; noun
peoples; 7; 3.57; noun
suffers; 7; 3.57; verb
survives; 8; 3.57; verb
tremendously; 12; 3.57; adverb
heartbreaking; 13; 3.57; verb
bubbly; 6; 3.57; adverb
carriages; 9; 3.57; noun
chic; 4; 3.57; adjective
climax; 6; 3.57; noun
hospitality; 11; 3.57; noun
mammy; 5; 3.57; name
monitored; 9; 3.57; verb
posing; 6; 3.57; verb
enables; 7; 3.57; verb
notch; 5; 3.57; noun
pennies; 7; 3.57; noun
sank; 4; 3.57; verb
slime; 5; 3.57; noun
tow; 3; 3.57; noun
showcase; 8; 3.57; noun
admiral; 7; 3.57; name
beers; 5; 3.57; noun
boar; 4; 3.57; noun
comet; 5; 3.57; noun
donkeys; 7; 3.57; noun
flawed; 6; 3.57; verb
govern; 6; 3.57; verb
slavery; 7; 3.57; noun
sniffing; 8; 3.57; verb
rooted; 6; 3.57; verb
rubbed; 6; 3.57; verb
tolerate; 8; 3.57; verb
cheerio; 7; 3.57; name
dent; 4; 3.57; noun
havoc; 5; 3.57; noun
lenders; 7; 3.57; noun
lesbian; 7; 3.57; adjective
meaningful; 10; 3.57; adjective
pancakes; 8; 3.57; noun
pronounce; 9; 3.57; verb
app; 3; 3.57; noun
chiefs; 6; 3.57; noun
drastic; 7; 3.57; adjective
marginal; 8; 3.57; adjective
placing; 7; 3.57; verb
rug; 3; 3.57; noun
sod; 3; 3.57; noun
teaches; 7; 3.57; verb
antibiotics; 11; 3.57; noun
cling; 5; 3.57; verb
complexity; 10; 3.57; noun
exercises; 9; 3.57; noun
fronts; 6; 3.57; noun
sentiment; 9; 3.57; noun
shrink; 6; 3.57; verb
slash; 5; 3.57; verb
suburbs; 7; 3.57; noun
swearing; 8; 3.57; noun
altered; 7; 3.57; verb
descended; 9; 3.57; verb
governance; 10; 3.57; noun
lamps; 5; 3.57; noun
logs; 4; 3.57; noun
squeezing; 9; 3.57; verb
staged; 6; 3.57; verb
swords; 6; 3.57; noun
tease; 5; 3.57; verb
moonlight; 9; 3.57; noun
consuming; 9; 3.57; noun
directing; 9; 3.57; verb
dole; 4; 3.57; verb
functioning; 11; 3.57; verb
heavenly; 8; 3.57; adverb
poke; 4; 3.57; verb
reviewed; 8; 3.57; verb
stern; 5; 3.57; adjective
bastards; 8; 3.57; noun
booty; 5; 3.57; noun
dinners; 7; 3.57; noun
educate; 7; 3.57; verb
enduring; 8; 3.57; verb
forge; 5; 3.57; verb
lemonade; 8; 3.57; noun
rowan; 5; 3.57; name
vets; 4; 3.57; noun
communicating; 13; 3.57; verb
exhausting; 10; 3.57; verb
lofty; 5; 3.57; adjective
nationally; 10; 3.57; adverb
shouts; 6; 3.57; verb
survivor; 8; 3.57; noun
heartbeat; 9; 3.56; noun
heavyweight; 11; 3.56; adjective
monkfish; 8; 3.56; noun
waterfall; 9; 3.56; noun
animation; 9; 3.56; noun
banged; 6; 3.56; verb
contractors; 11; 3.56; noun
peeled; 6; 3.56; verb
presidency; 10; 3.56; noun
releases; 8; 3.56; verb
trainee; 7; 3.56; noun
spaceship; 9; 3.56; noun
portrayed; 9; 3.56; verb
networking; 10; 3.56; noun
heyday; 6; 3.56; noun
lager; 5; 3.56; noun
noon; 4; 3.56; noun
orchard; 7; 3.56; noun
presiding; 9; 3.56; verb
rated; 5; 3.56; verb
slang; 5; 3.56; noun
tae; 3; 3.56; noun
translated; 10; 3.56; verb
autograph; 9; 3.56; verb
cola; 4; 3.56; noun
collectively; 12; 3.56; adverb
investigator; 12; 3.56; noun
sway; 4; 3.56; verb
tidying; 7; 3.56; verb
volunteered; 11; 3.56; verb
armies; 6; 3.56; noun
broom; 5; 3.56; noun
bubbling; 8; 3.56; verb
dotted; 6; 3.56; verb
reel; 4; 3.56; noun
sorrow; 6; 3.56; noun
stinky; 6; 3.56; adjective
talbot; 6; 3.56; name
thinner; 7; 3.56; adjective
tributes; 8; 3.56; noun
vaccine; 7; 3.56; noun
floorboards; 11; 3.56; noun
arise; 5; 3.56; verb
cauliflower; 11; 3.56; noun
dental; 6; 3.56; adjective
leek; 4; 3.56; noun
wonderland; 10; 3.56; name
awaiting; 8; 3.56; verb
cull; 4; 3.56; noun
lacked; 6; 3.56; verb
mechanics; 9; 3.56; noun
pact; 4; 3.56; noun
showdown; 8; 3.56; noun
wholesale; 9; 3.56; adjective
insure; 6; 3.56; verb
miracles; 8; 3.56; noun
swimmers; 8; 3.56; noun
vibe; 4; 3.56; noun
eel; 3; 3.56; noun
ludicrous; 9; 3.56; adjective
microscope; 10; 3.56; noun
stretcher; 9; 3.56; noun
alarming; 8; 3.56; adjective
bankruptcy; 10; 3.56; noun
consulting; 10; 3.56; verb
custom; 6; 3.56; noun
cutlery; 7; 3.56; noun
painters; 8; 3.56; noun
trades; 6; 3.56; noun
caretaker; 9; 3.56; noun
bugger; 6; 3.56; noun
devised; 7; 3.56; verb
fading; 6; 3.56; adjective
gymnastics; 10; 3.56; noun
hustlers; 8; 3.56; noun
luxurious; 9; 3.56; adjective
masks; 5; 3.56; noun
moray; 5; 3.56; name
offender; 8; 3.56; noun
soda; 4; 3.56; noun
testimony; 9; 3.56; noun
tile; 4; 3.56; noun
imaginary; 9; 3.56; adjective
loading; 7; 3.56; verb
palate; 6; 3.56; noun
scarlet; 7; 3.56; name
jellyfish; 9; 3.56; noun
lifelong; 8; 3.56; adjective
turnaround; 10; 3.56; noun
helpers; 7; 3.56; noun
kindness; 8; 3.56; noun
supplying; 9; 3.56; verb
sunglasses; 10; 3.56; noun
teaspoon; 8; 3.56; noun
composure; 9; 3.56; noun
endurance; 9; 3.56; noun
enthusiasts; 11; 3.56; noun
gems; 4; 3.56; noun
paints; 6; 3.56; noun
prep; 4; 3.56; noun
trenches; 8; 3.56; noun
urgently; 8; 3.56; adverb
schoolboy; 9; 3.56; noun
dipping; 7; 3.56; verb
pearls; 6; 3.56; noun
sexuality; 9; 3.56; noun
sheltered; 9; 3.56; adjective
batman; 6; 3.56; name
enforce; 7; 3.56; verb
forehead; 8; 3.56; noun
forestry; 8; 3.56; name
generals; 8; 3.56; noun
kilo; 4; 3.56; noun
proudly; 7; 3.56; adverb
slopes; 6; 3.56; noun
farmland; 8; 3.56; noun
preview; 7; 3.56; noun
agreements; 10; 3.56; noun
electrician; 11; 3.56; noun
graduated; 9; 3.56; verb
healthier; 9; 3.56; adverb
ninth; 5; 3.56; adjective
reassurance; 11; 3.56; noun
anticipate; 10; 3.55; verb
inventing; 9; 3.55; verb
irritating; 10; 3.55; verb
orphans; 7; 3.55; noun
paranoid; 8; 3.55; adjective
pheasant; 8; 3.55; noun
predictable; 11; 3.55; adjective
sloppy; 6; 3.55; adjective
beginnings; 10; 3.55; noun
binky; 5; 3.55; name
commanding; 10; 3.55; adjective
descent; 7; 3.55; noun
tighten; 7; 3.55; verb
sunflower; 9; 3.55; noun
adamant; 7; 3.55; adjective
bowler; 6; 3.55; noun
giggle; 6; 3.55; noun
hackney; 7; 3.55; name
regulatory; 10; 3.55; adjective
blackberry; 10; 3.55; name
menace; 6; 3.55; noun
unsettled; 9; 3.55; adjective
weary; 5; 3.55; adjective
motorcycle; 10; 3.55; noun
folded; 6; 3.55; verb
fright; 6; 3.55; noun
hemisphere; 10; 3.55; noun
ordering; 8; 3.55; verb
sided; 5; 3.55; verb
traced; 6; 3.55; verb
midweek; 7; 3.55; adjective
alzheimer; 9; 3.55; name
charmer; 7; 3.55; name
choirs; 6; 3.55; noun
stormy; 6; 3.55; adjective
ashore; 6; 3.55; adverb
astronomy; 9; 3.55; adjective
beneficial; 10; 3.55; adjective
completing; 10; 3.55; verb
crammed; 7; 3.55; verb
highness; 8; 3.55; name
hose; 4; 3.55; noun
imprisoned; 10; 3.55; verb
slips; 5; 3.55; verb
